curr_title,prev_id,curr_id,n,prev_title,type,connec_tot,conec_perc
Cadillac,538780,64252,31,LaSalle_(automobile),link,7716,0.40
Cadillac,36976773,64252,13,List_of_Archer_characters,link,7716,0.17
Cadillac,30433662,64252,237,Ford_Motor_Company,link,7716,3.07
Cadillac,3664625,64252,15,Lincoln_MKS,link,7716,0.19
Cadillac,62705,64252,125,Lincoln_Motor_Company,link,7716,1.62
Cadillac,8954767,64252,11,Hitachi_Magic_Wand,link,7716,0.14
Cadillac,35920450,64252,10,Hennessey_Performance_Engineering,link,7716,0.13
Cadillac,401983,64252,19,Khalid_of_Saudi_Arabia,link,7716,0.25
Cadillac,382191,64252,16,John_Densmore,link,7716,0.21
Cadillac,354543,64252,20,GM_Korea,link,7716,0.26
Cadillac,59261,64252,236,List_of_automobile_manufacturers,link,7716,3.06
Cadillac,42293017,64252,36,List_of_current_automobile_manufacturers_(alphabetical),link,7716,0.47
Cadillac,407729,64252,12,Chevrolet_Bel_Air,link,7716,0.16
Cadillac,22860536,64252,13,Automotive_night_vision,link,7716,0.17
Cadillac,11261725,64252,31,Chrysler_(division),link,7716,0.40
Cadillac,590457,64252,20,Brass_Era_car,link,7716,0.26
Cadillac,3566651,64252,15,Bluesmobile,link,7716,0.19
Cadillac,947375,64252,17,Chevrolet_Suburban,link,7716,0.22
Cadillac,42969,64252,14,Dodge,link,7716,0.18
Cadillac,7642982,64252,37,Detroit_Automobile_Company,link,7716,0.48
Cadillac,6634,64252,14,Cadillac_(disambiguation),link,7716,0.18
Cadillac,542895,64252,13,Coupe_de_Ville,link,7716,0.17
Cadillac,1504834,64252,16,Cadillac_BLS,link,7716,0.21
Cadillac,1118753,64252,35,Cadillac_Brougham,link,7716,0.45
Cadillac,45040158,64252,28,Cadillac_CT6,link,7716,0.36
Cadillac,4159267,64252,13,Cadillac_CTS-V,link,7716,0.17
Cadillac,32796063,64252,11,Cadillac_Ciel,link,7716,0.14
Cadillac,2884596,64252,19,Cadillac_Cien,link,7716,0.25
Cadillac,571656,64252,17,Cadillac_Cimarron,link,7716,0.22
Cadillac,23484780,64252,109,Cadillac_XTS,link,7716,1.41
Cadillac,1088409,64252,21,Cadillac_V8_engine,link,7716,0.27
Cadillac,1679883,64252,22,Cadillac_Sixty_Special,link,7716,0.29
Cadillac,1434691,64252,60,Cadillac_Fleetwood,link,7716,0.78
Cadillac,1692362,64252,17,Cadillac_Fleetwood_Brougham,link,7716,0.22
Cadillac,1692535,64252,42,Cadillac_Series_70,link,7716,0.54
Cadillac,2815614,64252,10,Cadillac_Runabout_and_Tonneau,link,7716,0.13
Cadillac,1240486,64252,44,Cadillac_SRX,link,7716,0.57
Cadillac,914145,64252,32,Batmobile,link,7716,0.41
Cadillac,3251423,64252,24,Caddy_(disambiguation),link,7716,0.31
Cadillac,3772,64252,23,BMW,other,7716,0.30
Cadillac,11127419,64252,23,'Tis_the_Voice_of_the_Lobster,other,7716,0.30
Cadillac,958980,64252,13,Car_tailfin,other,7716,0.17
Cadillac,3645099,64252,46,List_of_Autobots,other,7716,0.60
Cadillac,15838,64252,16,John_Donne,other,7716,0.21
Cadillac,1983326,64252,20,History_of_the_automobile,other,7716,0.26
Cadillac,13371,64252,180,Henry_Ford,other,7716,2.33
Cadillac,18564164,64252,19,Mercedes-Benz,other,7716,0.25
Cadillac,25194,64252,19,Qatar_Armed_Forces,other,7716,0.25
Cadillac,32660,64252,11,V12_engine,other,7716,0.14
Cadillac,369262,64252,23,William_C._Durant,other,7716,0.30
Cadillac,15580374,64252,546,Main_Page,other,7716,7.08
Cadillac,39619783,64252,10,Lincoln_MKC,other,7716,0.13
Cadillac,4786378,64252,10,List_of_Chevrolet_vehicles,other,7716,0.13
Cadillac,179071,64252,15,Edsel,other,7716,0.19
Cadillac,18329,64252,13,Lexus,other,7716,0.17
Cadillac,188044,64252,10,Convertible,other,7716,0.13
Cadillac,5052,64252,10,Bentley,other,7716,0.13
