curr_title,prev_id,curr_id,n,prev_title,type,connec_tot,conec_perc
Jaguar,5565801,16217,12,Maya_Biosphere_Reserve,link,21328,0.06
Jaguar,45729,16217,1405,Panthera,link,21328,6.59
Jaguar,21153376,16217,60,Madagascar_3:_Europe's_Most_Wanted,link,21328,0.28
Jaguar,24408,16217,15,Polar_bear,link,21328,0.07
Jaguar,50047,16217,15,Rainforest,link,21328,0.07
Jaguar,9125620,16217,44,Puma_(genus),link,21328,0.21
Jaguar,5026181,16217,30,Rosette_(zoology),link,21328,0.14
Jaguar,3966054,16217,151,Mexico,link,21328,0.71
Jaguar,3243750,16217,13,Nine-banded_armadillo,link,21328,0.06
Jaguar,1116600,16217,37,Pantanal,link,21328,0.17
Jaguar,4173678,16217,19,Sabor_(Tarzan),link,21328,0.09
Jaguar,203065,16217,11,Margay,link,21328,0.05
Jaguar,14192828,16217,27,Maya_jaguar_gods,link,21328,0.13
Jaguar,17479,16217,12,Lynx,link,21328,0.06
Jaguar,2867596,16217,455,Pantherinae,link,21328,2.13
Jaguar,29373289,16217,11,We_Bought_a_Zoo,link,21328,0.05
Jaguar,2773221,16217,20,Winnie_the_Pooh_and_Tigger_Too,link,21328,0.09
Jaguar,15295535,16217,68,Snow_leopard,link,21328,0.32
Jaguar,30075,16217,797,Tiger,link,21328,3.74
Jaguar,2058250,16217,91,Wildlife_of_Costa_Rica,link,21328,0.43
Jaguar,1308240,16217,11,Ward's_10_Best_Engines,link,21328,0.05
Jaguar,24368379,16217,56,Wildlife_of_Peru,link,21328,0.26
Jaguar,234857,16217,17,Yawn,link,21328,0.08
Jaguar,12635779,16217,11,Sierra_Madre_Oriental_pine-oak_forests,link,21328,0.05
Jaguar,601943,16217,16,Yacare_caiman,link,21328,0.08
Jaguar,622760,16217,21,The_Most_Dangerous_Game,link,21328,0.10
Jaguar,6939396,16217,20,South_American_coati,link,21328,0.09
Jaguar,2016905,16217,10,Werecat,link,21328,0.05
Jaguar,6587798,16217,98,Wildlife_of_Brazil,link,21328,0.46
Jaguar,638628,16217,10,South_American_tapir,link,21328,0.05
Jaguar,1169181,16217,73,Spectacled_bear,link,21328,0.34
Jaguar,37964,16217,17,Yucatíçn,other,21328,0.08
Jaguar,30984,16217,10,Toyota,other,21328,0.05
Jaguar,32412,16217,14,Volvo,other,21328,0.07
Jaguar,18697521,16217,10,Toucan,other,21328,0.05
Jaguar,32851,16217,18,Wiki,other,21328,0.08
Jaguar,156818,16217,14,Tata_Group,other,21328,0.07
Jaguar,21240,16217,12,Nissan,other,21328,0.06
Jaguar,679930,16217,16,Sian_Ka'an,other,21328,0.08
Jaguar,802146,16217,10,Rhinoceros,other,21328,0.05
Jaguar,24365,16217,21,Porsche,other,21328,0.10
Jaguar,18564164,16217,27,Mercedes-Benz,other,21328,0.13
Jaguar,23476529,16217,22,Range_Rover,other,21328,0.10
Jaguar,5455080,16217,11,Rolls-Royce_Limited,other,21328,0.05
Jaguar,4032677,16217,19,Florida_panther,other,21328,0.09
Jaguar,18724,16217,80,Land_Rover,other,21328,0.38
Jaguar,147676,16217,111,Jaguar_Cars,other,21328,0.52
Jaguar,12546,16217,10,Gorilla,other,21328,0.05
Jaguar,16217,16217,11,Jaguar,other,21328,0.05
Jaguar,5130468,16217,14,Jagua,other,21328,0.07
Jaguar,12717,16217,12,Giraffe,other,21328,0.06
Jaguar,8853256,16217,11,Fauna_of_the_United_States,other,21328,0.05
Jaguar,18271,16217,24,Lamborghini,other,21328,0.11
Jaguar,308915,16217,23,Infiniti,other,21328,0.11
Jaguar,3772,16217,55,BMW,other,21328,0.26
Jaguar,221151,16217,22,Bengal_tiger,other,21328,0.10
Jaguar,2369,16217,96,Aston_Martin,other,21328,0.45
Jaguar,848,16217,33,Audi,other,21328,0.15
Jaguar,5052,16217,42,Bentley,other,21328,0.20
Jaguar,18643465,16217,10,Jaguar_Land_Rover,other,21328,0.05
Jaguar,18958686,16217,12,Iguana,other,21328,0.06
Jaguar,1454945,16217,10,Jagur,other,21328,0.05
Jaguar,30433662,16217,25,Ford_Motor_Company,other,21328,0.12
Jaguar,11225,16217,26,Ferrari,other,21328,0.12
Jaguar,195816,16217,11,Guerrero,other,21328,0.05
Jaguar,18329,16217,12,Lexus,other,21328,0.06
Jaguar,794095,16217,21,Puma,other,21328,0.10
Jaguar,15580374,16217,1125,Main_Page,other,21328,5.27
Jaguar,18839,16217,38,Music,other,21328,0.18
Jaguar,33399969,16217,43,Panthera_zdanskyi,other,21328,0.20
Jaguar,543466,16217,12,Siberian_tiger,other,21328,0.06
Jaguar,867394,16217,23,Tata_Motors,other,21328,0.11
Jaguar,5043734,16217,24,Wikipedia,other,21328,0.11
Jaguar,32652,16217,18,Volkswagen_Group,other,21328,0.08
Jaguar,32413,16217,11,Volkswagen,other,21328,0.05
